C,O,CC,C1=CC=CC=C1,C=O,CC1=CC=CC=C1,CO,CC=O,CCC,N,COC,CCN,CCNC,O=P,NC=O,CCO,CCOC,COC=O,NCC1=CC=CC=C1,CCC=O,CP,CCCC,CCNCC,CCOCC,CC1=CC=CC(C)=C1,O=PC1=CC=CC=C1,OCC1=CC=CC=C1,CPC,CC1=CC=CC=C1C,CPC1=CC=CC=C1,COC1=CC=C(C)C=C1,CC1=CC(C=O)=CC=C1,CCCNC,CCCC=O,CC1=CC=CC=C1C=O,O=CC1=CC=CC(C=O)=C1,CCCCCC,CPO,OCCO,CNCC1=CC(C)=CC=C1,O=CC1=CC=CC=C1C=O,O=CC1=CC=C(C=O)C=C1,CC1=CC=CC=C1CN,O=C1NCC2=C1C=CC=C2,CN(C)CC1=CC=CC=C1,CC1=CC(CNC2=CC=CC=C2)=CC=C1,COPC1=CC=CC=C1,C1=CC=C(C2=CC=CC=C2)C=C1,CCCNCC,CCOC1=CC=CC=C1,CPOC1=CC=CC=C1,CC1=CC=C(CN)C=C1,CCCCCNC,CNC1=CC(C)=CC=C1,CC1=CC=C(C)C(C)=C1,CC1=CC(C=O)=C(C)C=C1,CC1=CC2=C(C=C1)C(=O)NC2,CC1=CC=C(CO)C=C1,CC1=CC2=C(C=C1)CN(C)C2,CC1=CC=C2C(=O)N(C)CC2=C1,COC(=O)C1=CC=C(C)C=C1,CCNC(=O)CC,CCOCC1=CC=C(C)C=C1,CCCCCCNC(C)=O,CC1=CC(C=O)=CC(NC=O)=C1,CC(C=O)CC=O,CCCCNCCC,O=CC1=CC(C(=O)O)=CC=C1,CCOC(=O)C1=CC(C)=CC=C1,CC1=CC=C(COCCO)C=C1,CC1=CC=CC(NCC2=CC=CC=C2)=C1,CCCCCNCCCC,CCOC(=O)C1=CC(C=O)=CC=C1,CCCP,O=CC1=CC(C(=O)OCCO)=CC=C1,CCCCCCNC(=O)CC,O=CCCPC1=CC=CC=C1,C1=NC=NC=N1,CC1=CC=C(CNC2=CC(C)=CC=C2)C=C1,CCCP(=O)(OC)C1=CC=CC=C1,COP(=O)(CCC=O)C1=CC=CC=C1,[NH4+],CCCCCCNC(=O)CCCC,*P
10.123936,4.0,3.0,1.0,1.8760641,1.7521281,3.0,1.8760641,0.12393591,0.0,1.0,0.0,0.0,0.12393591,0.0,3.0,2.0,1.0,0.0,0.12393591,0.24787182,0.0,0.0,1.0,0.0,0.12393591,0.87606406,0.12393591,0.0,0.12393591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.87606406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87606406,0.0,0.0,0.87606406,0.0,0.87606406,0.0,0.0,0.0,0.0,0.0,0.0,0.87606406,0.0,0.0,0.0,0.12393591,0.0,0.0,0.12393591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.500464,4.0,3.0714948,1.0714949,2.0,2.0714948,3.0,2.0,0.0,0.07149489,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07149489,0.0,1.0,0.0,0.0,0.0,0.0,0.14298978,0.0,0.0,0.0,0.07149489,0.0,0.0,1.0,0.0,0.0,0.9285051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285051,0.0,0.0,0.9285051,0.0,0.9285051,0.0,0.0,0.0,0.0,0.07149489,0.07149489,0.9285051,0.0,0.0,0.07149489,0.0,0.07149489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.69937,4.0,3.09991,1.09991,2.0,2.09991,3.0,2.0,0.0,0.09990999,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09990999,0.0,1.0,0.0,0.0,0.0,0.0,0.19981998,0.0,0.0,0.0,0.09990999,0.0,0.0,1.0,0.0,0.0,0.90009004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90009004,0.0,0.0,0.90009004,0.0,0.90009004,0.0,0.0,0.0,0.0,0.09990999,0.09990999,0.90009004,0.0,0.0,0.09990999,0.0,0.09990999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.086957,4.2608695,3.5217392,1.2608696,2.2608695,2.5217392,3.0,2.2608695,0.0,0.13043478,1.0,0.26086956,0.5217391,0.0,0.26086956,3.0,2.0,1.0,0.26086956,0.0,0.0,0.0,0.13043478,1.0,0.26086956,0.0,1.0,0.0,0.13043478,0.0,0.0,0.39130434,0.0,0.0,0.26086956,0.13043478,0.0,0.0,1.0,0.26086956,0.13043478,0.8695652,0.13043478,0.26086956,0.13043478,0.13043478,0.0,0.0,0.0,0.0,0.0,0.13043478,0.0,0.5217391,0.13043478,0.13043478,0.13043478,0.8695652,0.13043478,0.13043478,0.8695652,0.0,0.8695652,0.0,0.5217391,0.0,0.0,0.13043478,0.13043478,0.8695652,0.5217391,0.0,0.13043478,0.0,0.13043478,0.0,0.0,0.0,0.26086956,0.0,0.0,0.0,0.0,0.0
12.666667,4.3333335,3.6666667,1.3333334,2.3333333,2.6666667,3.0,2.3333333,0.0,0.16666667,1.0,0.33333334,0.6666667,0.0,0.33333334,3.0,2.0,1.0,0.33333334,0.0,0.0,0.0,0.16666667,1.0,0.33333334,0.0,1.0,0.0,0.16666667,0.0,0.0,0.5,0.0,0.0,0.33333334,0.16666667,0.0,0.0,1.0,0.33333334,0.16666667,0.8333333,0.16666667,0.33333334,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.6666667,0.16666667,0.16666667,0.16666667,0.8333333,0.16666667,0.16666667,0.8333333,0.0,0.8333333,0.0,0.6666667,0.0,0.0,0.16666667,0.16666667,0.8333333,0.6666667,0.0,0.16666667,0.0,0.16666667,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
11.043478,4.3913045,3.2608695,1.1304348,2.2608695,2.2608695,3.1304348,2.2608695,0.0,0.13043478,1.0,0.26086956,0.5217391,0.0,0.26086956,3.0,2.0,1.0,0.26086956,0.0,0.0,0.0,0.13043478,1.0,0.13043478,0.0,1.0,0.0,0.13043478,0.0,0.0,0.26086956,0.0,0.0,0.26086956,0.13043478,0.0,0.0,1.0,0.26086956,0.13043478,1.0,0.13043478,0.26086956,0.13043478,0.13043478,0.0,0.0,0.0,0.0,0.0,0.13043478,0.0,0.0,0.13043478,0.13043478,0.13043478,1.0,0.13043478,0.13043478,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13043478,0.13043478,1.0,0.0,0.0,0.13043478,0.0,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.666667,4.3333335,4.6666665,1.3333334,2.3333333,2.6666667,3.0,2.3333333,1.0,0.16666667,1.0,0.33333334,0.6666667,0.0,0.33333334,3.0,2.0,1.0,0.33333334,0.0,0.0,0.0,0.16666667,1.0,0.33333334,0.0,1.0,0.0,0.16666667,0.0,0.0,0.5,0.0,0.0,0.33333334,0.16666667,0.0,0.0,0.0,0.33333334,0.16666667,0.8333333,0.16666667,0.33333334,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.6666667,0.16666667,0.16666667,0.16666667,0.8333333,0.16666667,0.16666667,0.8333333,0.0,0.8333333,0.0,0.6666667,0.0,0.0,0.16666667,0.16666667,0.0,0.6666667,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
10.742424,4.159091,3.1060605,1.1060606,2.0,2.1060605,3.0,2.0,0.0,0.21212122,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053030305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9469697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469697,0.0,0.0,0.9469697,0.0,0.9469697,0.0,0.0,0.0,0.0,0.0,0.0,0.9469697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.563449,3.8262835,4.8262835,1.347433,1.652567,2.0,2.8262835,1.652567,2.694866,0.0,0.8262835,0.0,0.0,0.17371652,0.0,2.4788504,1.652567,0.8262835,0.0,0.0,0.17371652,0.8262835,0.0,0.8262835,0.0,0.17371652,0.8262835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17371652,0.0,0.0,0.0,0.8262835,0.0,0.0,0.0,0.0,0.17371652,0.0,0.0,0.0,0.17371652,0.0,0.0,0.0,0.0,0.0,0.0,0.8262835,0.0,0.0,0.8262835,0.0,0.8262835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.935496,3.0774045,3.9483972,2.0,1.0,1.9741986,3.0,0.0,5.9225955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9870993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.872636,3.152837,3.8981085,2.0,1.0,1.9490542,3.0,0.0,5.8471627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.811357,3.2263725,3.849085,2.0,1.0,1.9245425,3.0,0.0,5.7736273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9622713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.333333,4.5,3.3333333,1.1666666,2.3333333,2.3333333,3.1666667,2.3333333,0.0,0.16666667,1.0,0.33333334,0.6666667,0.0,0.33333334,3.0,2.0,1.0,0.33333334,0.0,0.0,0.0,0.16666667,1.0,0.16666667,0.0,1.0,0.0,0.16666667,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.16666667,0.0,0.0,1.0,0.33333334,0.16666667,1.0,0.16666667,0.33333334,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.33333334,0.16666667,0.16666667,0.16666667,0.8333333,0.16666667,0.16666667,0.8333333,0.0,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0
10.502343,4.0,3.1255858,1.0627929,2.0,2.1255858,3.0,2.0,0.0,0.12558575,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.062792875,0.0,1.0,0.0,0.062792875,0.0,0.0,0.12558575,0.0,0.0,0.0,0.062792875,0.0,0.0,1.0,0.0,0.0,0.9372071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372071,0.0,0.0,0.9372071,0.0,0.9372071,0.0,0.0,0.0,0.0,0.062792875,0.062792875,0.9372071,0.0,0.0,0.062792875,0.0,0.062792875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.687386,4.0,3.1718464,1.0859232,2.0,2.1718464,3.0,2.0,0.0,0.17184643,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08592322,0.0,1.0,0.0,0.08592322,0.0,0.0,0.17184643,0.0,0.0,0.0,0.08592322,0.0,0.0,1.0,0.0,0.0,0.9140768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9140768,0.0,0.0,0.9140768,0.0,0.9140768,0.0,0.0,0.0,0.0,0.08592322,0.08592322,0.9140768,0.0,0.0,0.08592322,0.0,0.08592322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.512511,4.146432,3.073216,1.073216,2.0,2.073216,3.0,2.0,0.0,0.14643188,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07321594,0.0,1.0,0.0,0.0,0.0,0.0,0.14643188,0.0,0.0,0.0,0.07321594,0.0,0.0,1.0,0.0,0.0,0.92678404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92678404,0.0,0.0,0.92678404,0.0,0.92678404,0.0,0.0,0.0,0.0,0.07321594,0.07321594,0.92678404,0.0,0.0,0.07321594,0.0,0.07321594,0.0,0.0,0.0,0.0,0.0,0.0,0.07321594,0.0,0.0
10.738819,4.211091,3.1055455,1.1055456,2.0,2.1055455,3.0,2.0,0.0,0.21109124,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10554562,0.0,1.0,0.0,0.0,0.0,0.0,0.21109124,0.0,0.0,0.0,0.10554562,0.0,0.0,1.0,0.0,0.0,0.89445436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89445436,0.0,0.0,0.89445436,0.0,0.89445436,0.0,0.0,0.0,0.0,0.10554562,0.10554562,0.89445436,0.0,0.0,0.10554562,0.0,0.10554562,0.0,0.0,0.0,0.0,0.0,0.0,0.10554562,0.0,0.0
8.765923,1.8643507,5.6914806,0.3457403,1.6914805,0.6914806,0.17287014,1.6914805,4.0,1.1728702,0.0,1.5186105,1.0372208,0.0,0.5186104,0.0,0.0,0.0,0.5186104,1.0,0.0,3.0,0.3457403,0.0,0.17287014,0.0,0.0,0.0,0.17287014,0.0,0.0,0.3457403,0.17287014,1.0,0.3457403,0.17287014,1.0,0.0,0.0,0.3457403,0.17287014,0.17287014,0.17287014,0.3457403,0.17287014,0.17287014,0.0,0.0,0.17287014,0.0,0.0,0.17287014,0.17287014,0.0,0.17287014,0.17287014,0.17287014,0.0,0.17287014,0.17287014,0.0,0.0,0.0,0.17287014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2059364,1.0294195,5.0882587,0.01961301,1.0098065,0.01961301,0.009806505,1.0098065,4.078452,1.0098065,0.0,1.019613,0.01961301,0.009806505,0.009806505,0.0,0.0,0.0,0.0,1.019613,0.01961301,3.058839,0.009806505,0.0,0.0,0.009806505,0.0,0.009806505,0.0,0.009806505,0.0,0.0,0.01961301,1.019613,0.0,0.0,1.039226,0.01961301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009806505,0.009806505,0.01961301,0.0,0.01961301,0.0,0.009806505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009806505,0.0,0.009806505,0.0,0.009806505,0.029419515,0.0,0.0,0.0,0.0,0.01961301,0.0,0.01961301,0.0,0.009806505,0.009806505,0.0,0.0,0.01961301,0.009806505,0.0,0.0,0.0
6.259461,1.0370659,5.1111975,0.024710558,1.0123553,0.024710558,0.012355279,1.0123553,4.098842,1.0123553,0.0,1.0247105,0.024710558,0.012355279,0.012355279,0.0,0.0,0.0,0.0,1.0247105,0.024710558,3.0741317,0.012355279,0.0,0.0,0.012355279,0.0,0.012355279,0.0,0.012355279,0.0,0.0,0.024710558,1.0247105,0.0,0.0,1.0494211,0.024710558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012355279,0.012355279,0.024710558,0.0,0.024710558,0.0,0.012355279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012355279,0.0,0.012355279,0.0,0.012355279,0.037065838,0.0,0.0,0.0,0.0,0.024710558,0.0,0.024710558,0.0,0.012355279,0.012355279,0.0,0.0,0.024710558,0.012355279,0.0,0.0,0.0
21.95,2.0,19.65,0.05,1.95,0.0,0.0,1.95,17.65,2.0,0.0,3.0,2.0,0.05,1.0,0.0,0.0,0.0,0.0,1.95,0.1,15.65,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,2.0,1.9,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,1.9,0.0,0.05,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0
21.93,2.0,19.51,0.07,1.93,0.0,0.0,1.93,17.51,2.0,0.0,3.0,2.0,0.07,1.0,0.0,0.0,0.0,0.0,1.93,0.14,15.51,1.0,0.0,0.0,0.07,0.0,0.07,0.0,0.07,0.0,0.0,2.0,1.86,0.0,0.0,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,1.86,0.0,0.07,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.93,0.0
12.238944,2.0434444,10.0,0.0434443,2.0,0.0434443,0.02172215,2.0,8.0,2.0,0.0,3.0,2.0,0.02172215,1.0,0.0,0.0,0.0,0.0,2.021722,0.0434443,5.9782777,1.0,0.0,0.0,0.02172215,0.0,0.02172215,0.0,0.02172215,0.0,0.0,2.0,2.021722,0.0,0.0,1.9782778,0.0434443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02172215,0.02172215,2.0,0.0,0.0434443,0.0,1.9782778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02172215,2.021722,0.0,0.0,0.0,0.0,2.0,0.0,0.0434443,0.0,1.0,0.02172215,0.0,0.0,0.0434443,0.02172215,0.0,0.97827786,0.0
12.300108,2.0545652,10.0,0.054565094,2.0,0.054565094,0.027282547,2.0,8.0,2.0,0.0,3.0,2.0,0.027282547,1.0,0.0,0.0,0.0,0.0,2.0272825,0.054565094,5.9727173,1.0,0.0,0.0,0.027282547,0.0,0.027282547,0.0,0.027282547,0.0,0.0,2.0,2.0272825,0.0,0.0,1.9727174,0.054565094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027282547,0.027282547,2.0,0.0,0.054565094,0.0,1.9727174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.027282547,2.0272825,0.0,0.0,0.0,0.0,2.0,0.0,0.054565094,0.0,1.0,0.027282547,0.0,0.0,0.054565094,0.027282547,0.0,0.97271746,0.0
20.53296,2.06662,18.03331,0.06662008,2.0,0.06662008,0.13324016,2.0,16.03331,2.1332402,0.06662008,3.2331703,2.2664802,0.0,1.0,0.0,0.0,0.0,0.03331004,1.9333799,0.0,13.96669,1.2997904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06662008,0.0,2.09993,1.9333799,0.0,0.0,9.96669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1332402,0.0,0.0,0.0,1.96669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96668994,0.0,1.0,0.0,0.0,1.9333799,0.0,0.0,0.0,0.0,1.9333799,0.0,0.0,0.0,0.96668994,0.0,0.03331004,0.0,0.0,0.0,0.0,0.96668994,0.0
45.8,4.2,11.8,6.0,2.0,8.0,4.0,2.0,9.6,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,5.0,11.0,6.0,2.0,8.0,4.0,2.0,8.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.666667,1.6666666,5.6666665,0.33333334,1.5,0.6666667,0.16666667,1.5,4.0,1.3333334,0.0,1.6666666,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.8333333,0.0,3.0,0.33333334,0.0,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0,0.33333334,0.16666667,0.8333333,0.33333334,0.16666667,1.0,0.0,0.0,0.33333334,0.16666667,0.16666667,0.16666667,0.33333334,0.16666667,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.627451,1.0784314,5.0392156,0.09803922,1.0196079,0.039215688,0.039215688,1.0196079,4.0,1.0588236,0.0,1.0,0.019607844,0.019607844,0.019607844,0.0,0.0,0.0,0.0,1.0196079,0.019607844,3.0,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,1.0196079,0.0,0.0,1.0,0.039215688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039215688,0.0,0.0,0.0,0.039215688,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.932039,1.1165049,5.0582523,0.14563107,1.0291262,0.058252428,0.058252428,1.0291262,4.0,1.0873786,0.0,1.0,0.029126214,0.029126214,0.029126214,0.0,0.0,0.0,0.0,1.0291262,0.029126214,3.0,0.0,0.0,0.0,0.029126214,0.0,0.0,0.0,0.0,0.0,0.0,0.029126214,1.0291262,0.0,0.0,1.0,0.058252428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058252428,0.0,0.0,0.0,0.058252428,0.0,0.029126214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.098039,1.1568627,5.0784316,0.1764706,1.0196079,0.11764706,0.078431375,1.0196079,4.0,1.0588236,0.0,1.0392157,0.05882353,0.05882353,0.019607844,0.0,0.0,0.0,0.039215688,1.0196079,0.09803922,3.0,0.0,0.0,0.0,0.05882353,0.0,0.039215688,0.0,0.039215688,0.0,0.0,0.019607844,1.0196079,0.0,0.0,1.0,0.11764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078431375,0.039215688,0.0,0.0,0.11764706,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.392157,1.0392157,5.0392156,0.05882353,1.0196079,0.039215688,0.0,1.0196079,4.0,1.0392157,0.0,1.0392157,0.039215688,0.019607844,0.019607844,0.0,0.0,0.0,0.019607844,0.98039216,0.039215688,3.0,0.019607844,0.0,0.019607844,0.039215688,0.0,0.019607844,0.0,0.039215688,0.0,0.039215688,0.019607844,0.98039216,0.0,0.019607844,1.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5825243,1.0582525,5.0582523,0.08737864,1.0291262,0.058252428,0.0,1.0291262,4.0,1.0582525,0.0,1.0582525,0.058252428,0.029126214,0.029126214,0.0,0.0,0.0,0.029126214,0.9708738,0.058252428,3.0,0.029126214,0.0,0.029126214,0.058252428,0.0,0.029126214,0.0,0.058252428,0.0,0.058252428,0.029126214,0.9708738,0.0,0.029126214,1.0,0.0,0.0,0.029126214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029126214,0.0,0.0,0.0,0.029126214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029126214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.925846,4.259269,4.4814615,1.7407308,2.0,3.4814615,3.2592692,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2592692,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.74073076,0.0,1.2592692,0.0,0.74073076,0.0,0.0,0.74073076,0.0,0.0,1.4814615,0.0,0.0,0.0,1.0,0.0,0.74073076,0.2592692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74073076,0.74073076,0.0,0.5185384,0.0,0.0,0.2592692,0.0,0.2592692,0.0,0.0,0.0,0.0,0.0,0.74073076,0.2592692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
