combination_id,freq_threshold,var_threshold,mi_threshold,corr_threshold,feature_count,performance
399,0.08,0.001,70,0.98,84,0.8566755289019795
400,0.08,0.005,30,0.8,28,0.8196906242034607
401,0.08,0.005,30,0.85,39,0.8266821136254212
402,0.08,0.005,30,0.9,54,0.831834305701096
403,0.08,0.005,30,0.95,87,0.8439443555467443
404,0.08,0.005,30,0.98,129,0.838633563680648
405,0.08,0.005,40,0.8,27,0.8214969094281912
406,0.08,0.005,40,0.85,37,0.8335958077260754
407,0.08,0.005,40,0.9,51,0.8311876929394773
408,0.08,0.005,40,0.95,80,0.8335575738480273
409,0.08,0.005,40,0.98,119,0.8426977718145515
410,0.08,0.005,50,0.8,28,0.8233318700614575
411,0.08,0.005,50,0.85,38,0.8487575759721316
412,0.08,0.005,50,0.9,47,0.823715447902801
413,0.08,0.005,50,0.95,74,0.8325087088277776
414,0.08,0.005,50,0.98,99,0.8345386445382198
415,0.08,0.005,60,0.8,27,0.834342076382792
416,0.08,0.005,60,0.85,33,0.834392789373814
417,0.08,0.005,60,0.9,43,0.8463019343510153
418,0.08,0.005,60,0.95,64,0.841359497578521
419,0.08,0.005,60,0.98,84,0.8466686963663654
420,0.08,0.005,70,0.8,23,0.830279903848877
421,0.08,0.005,70,0.85,27,0.8478447421337336
422,0.08,0.005,70,0.9,36,0.8412878090571809
423,0.08,0.005,70,0.95,54,0.8446228298734034
424,0.08,0.005,70,0.98,69,0.8390146634002663
425,0.08,0.01,30,0.8,26,0.8236583625987709
426,0.08,0.01,30,0.85,34,0.814336996233255
427,0.08,0.01,30,0.9,48,0.8324816264974937
428,0.08,0.01,30,0.95,79,0.8404394063836416
429,0.08,0.01,30,0.98,120,0.8358562087569741
430,0.08,0.01,40,0.8,25,0.8289978298734034
431,0.08,0.01,40,0.85,33,0.8181616230989267
432,0.08,0.01,40,0.9,44,0.8326219943923645
433,0.08,0.01,40,0.95,73,0.83861922597638
434,0.08,0.01,40,0.98,108,0.8365553931009092
435,0.08,0.01,50,0.8,24,0.8172956080602678
436,0.08,0.01,50,0.85,32,0.8115225579880484
437,0.08,0.01,50,0.9,43,0.8343991616868219
438,0.08,0.01,50,0.95,70,0.8407774929904557
439,0.08,0.01,50,0.98,96,0.840346122801552
440,0.08,0.01,60,0.8,24,0.818219327933388
441,0.08,0.01,60,0.85,30,0.8315388781896967
442,0.08,0.01,60,0.9,40,0.8246578421932085
443,0.08,0.01,60,0.95,63,0.8450931419751339
444,0.08,0.01,60,0.98,83,0.8412789586224475
445,0.08,0.01,70,0.8,19,0.8293379520802062
446,0.08,0.01,70,0.85,26,0.8333583505621796
447,0.08,0.01,70,0.9,35,0.8365845110311818
448,0.08,0.01,70,0.95,49,0.8430274505083689
449,0.08,0.01,70,0.98,65,0.8483701039395054
450,0.08,0.02,30,0.8,25,0.8116076991701833
451,0.08,0.02,30,0.85,36,0.8228941275595458
452,0.08,0.02,30,0.9,46,0.8289241057520746
453,0.08,0.02,30,0.95,74,0.8389013778356794
454,0.08,0.02,30,0.98,112,0.827311202526268
455,0.08,0.02,40,0.8,22,0.8068805934747514
456,0.08,0.02,40,0.85,30,0.8256771467614488
457,0.08,0.02,40,0.9,42,0.8242169135347929
458,0.08,0.02,40,0.95,65,0.8366370826134979
459,0.08,0.02,40,0.98,98,0.8404712679486817
460,0.08,0.02,50,0.8,21,0.8100756889178398
461,0.08,0.02,50,0.85,30,0.8233071773485513
462,0.08,0.02,50,0.9,42,0.8289065818913025
463,0.08,0.02,50,0.95,61,0.8431717125945226
464,0.08,0.02,50,0.98,90,0.8467033015661729
465,0.08,0.02,60,0.8,19,0.80877290492509
466,0.08,0.02,60,0.85,27,0.823986890736073
467,0.08,0.02,60,0.9,39,0.8283516596335213
468,0.08,0.02,60,0.95,58,0.8454519385992241
469,0.08,0.02,60,0.98,74,0.840483304539919
470,0.08,0.02,70,0.8,17,0.8111696026508822
471,0.08,0.02,70,0.85,23,0.8270768430145289
472,0.08,0.02,70,0.9,29,0.8282488175819196
473,0.08,0.02,70,0.95,46,0.8445127304653205
474,0.08,0.02,70,0.98,58,0.8510840012461411
475,0.08,0.05,30,0.8,22,0.7996347425585545
476,0.08,0.05,30,0.85,31,0.8256464357529241
477,0.08,0.05,30,0.9,39,0.8287598416834235
478,0.08,0.05,30,0.95,58,0.8390337803392903
479,0.08,0.05,30,0.98,86,0.8414511880823585
480,0.08,0.05,40,0.8,20,0.8070296347956611
481,0.08,0.05,40,0.85,30,0.8200753526013198
482,0.08,0.05,40,0.9,36,0.824236030473817
483,0.08,0.05,40,0.95,52,0.8380690829533547
484,0.08,0.05,40,0.98,76,0.8350066555269194
485,0.08,0.05,50,0.8,18,0.8023566937607974
486,0.08,0.05,50,0.85,27,0.824421004559744
487,0.08,0.05,50,0.9,32,0.8173705712424596
488,0.08,0.05,50,0.95,46,0.8456887762326886
489,0.08,0.05,50,0.98,65,0.8373148489053783
490,0.08,0.05,60,0.8,18,0.8136395819762667
491,0.08,0.05,60,0.85,25,0.8215619601234814
492,0.08,0.05,60,0.9,29,0.8236428743379873
493,0.08,0.05,60,0.95,39,0.8460650967175509
494,0.08,0.05,60,0.98,53,0.8420315995921719
495,0.08,0.05,70,0.8,12,0.8027605390976804
496,0.08,0.05,70,0.85,18,0.814782527117732
497,0.08,0.05,70,0.9,22,0.82863947577105
498,0.08,0.05,70,0.95,31,0.850003717182588
499,0.08,0.05,70,0.98,41,0.8428743379874819
500,0.1,0.001,30,0.8,35,0.8363185554674446
501,0.1,0.001,30,0.85,43,0.8366252230309552
502,0.1,0.001,30,0.9,55,0.8284645911807189
503,0.1,0.001,30,0.95,84,0.8424725282505877
504,0.1,0.001,30,0.98,120,0.8441930527627516
505,0.1,0.001,40,0.8,32,0.8343632289218046
506,0.1,0.001,40,0.85,39,0.8385586890028038
507,0.1,0.001,40,0.9,52,0.8258462785692033
508,0.1,0.001,40,0.95,80,0.8482185844968704
509,0.1,0.001,40,0.98,110,0.8427778682488885
