DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,Tg,source_record_id,source_row_index,base_mass,base_moles,composition_mode,review_reason,exclusion_reason,mutual_exclusivity_check,co_n_components,co_source_fields,copolymer_amount_basis,co_component_molecular_weights,copolymer_component_molecular_weights,co_component_moles,copolymer_component_moles,co_mole_fractions,copolymer_mole_fractions,co_component_masses,co_conversions,copolymer_conversions,co_zero_components_ignored,blend_source_fields,blend_amount_basis,blend_component_masses,blend_weight_fractions,blend_component_moles,blend_mole_fractions,blend_component_molecular_weights,blend_conversions,blend_zero_components_ignored,composition_rule_version,molecular_weight_method,rdkit_version,co_content_labels,mix_content_labels,composition_valid
wzz,copolymer,,P(ET-co-CH)5,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C(C(N(OCCOC(C2=CC=C(C=C2)C([H])=O)=O)C3=O)=O)C3=C1)C4=CC=C5C(C(N(OCCO[H])C5=O)=O)=C4,,,100.0,,,,5.0,,,,,96.3,1b187136ff2c718e5d6130eef3337df8d94d2ae8f4682453ee9904585e4e97d0,310,22266.324427300002,105.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,572.1067094599999]","[194.0579088,572.1067094599999]","[100.0,5.0]","[100.0,5.0]","[0.9523809523809523,0.047619047619047616]","[0.9523809523809523,0.047619047619047616]","[19405.79088,2860.5335472999996]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22266.324427300002],[1.0],[105.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
zhb,copolymer,,P(ET-co-DN)10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C(C#CC2=CC=C(C=C2)C([H])=O)C=C1)OCCO[H],,,100.0,,,,10.0,,,,,82.5,f6d7e72ef9b11ee77a3e462e8eb1af4ac6ce0e0befafe15445e407998df6c1b2,311,22346.682969280002,110.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,294.08920892799995]","[194.0579088,294.08920892799995]","[100.0,10.0]","[100.0,10.0]","[0.9090909090909091,0.09090909090909091]","[0.9090909090909091,0.09090909090909091]","[19405.79088,2940.8920892799997]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22346.682969280002],[1.0],[110.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
zhb,copolymer,,P(ET-co-DN)20,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C(C#CC2=CC=C(C=C2)C([H])=O)C=C1)OCCO[H],,,100.0,,,,20.0,,,,,86.0,92be9c2e4f4f748c994fd1de52974fe66b69bb61291c4f9edd317d6b5e6c581c,312,25287.57505856,120.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,294.08920892799995]","[194.0579088,294.08920892799995]","[100.0,20.0]","[100.0,20.0]","[0.8333333333333334,0.16666666666666666]","[0.8333333333333334,0.16666666666666666]","[19405.79088,5881.784178559999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[25287.57505856],[1.0],[120.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,P(ET-co-mAC)10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC(NC(C2=CC=CC(C#N)=C2)=O)=CC(C([H])=O)=C1)OCCO[H],,,100.0,,,,10.0,,,,,90.1,56723ed0514806e446a4d590b7539048cebd4463701c7b0afa4b30d99b1d353d,313,22786.69359548,110.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,338.090271548]","[194.0579088,338.090271548]","[100.0,10.0]","[100.0,10.0]","[0.9090909090909091,0.09090909090909091]","[0.9090909090909091,0.09090909090909091]","[19405.79088,3380.9027154799996]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22786.69359548],[1.0],[110.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,P(ET-co-mAC)5,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC(NC(C2=CC=CC(C#N)=C2)=O)=CC(C([H])=O)=C1)OCCO[H],,,100.0,,,,5.0,,,,,85.5,251c8906f7ff449ec17791e5e652c6a3efa0fa8b59088eaa9a56d3579775f0c9,314,21096.24223774,105.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,338.090271548]","[194.0579088,338.090271548]","[100.0,5.0]","[100.0,5.0]","[0.9523809523809523,0.047619047619047616]","[0.9523809523809523,0.047619047619047616]","[19405.79088,1690.4513577399998]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[21096.24223774],[1.0],[105.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,P(ET-co-mAC)8,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC(NC(C2=CC=CC(C#N)=C2)=O)=CC(C([H])=O)=C1)OCCO[H],,,100.0,,,,8.0,,,,,87.5,a13b2cb4824c481fb927bc26e72f0c83ec2eb1218f76e5375eb847b350d813c3,315,22110.513052384,108.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,338.090271548]","[194.0579088,338.090271548]","[100.0,8.0]","[100.0,8.0]","[0.9259259259259259,0.07407407407407407]","[0.9259259259259259,0.07407407407407407]","[19405.79088,2704.722172384]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22110.513052384],[1.0],[108.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
wzz,copolymer,,P(ET-co-OH)10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C1N(C(C2=CC=C(OC3=CC=C4C(C(N(OCCOC(C5=CC=C(C=C5)C([H])=O)=O)C4=O)=O)=C3)C=C21)=O)OCCO[H],,,100.0,,,,10.0,,,,,98.9,25251cc241acab4f12efa4a9f4a5ec55888f4b687a72ec98bb3e2fbe88c25a11,316,25006.8579746,110.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,560.1067094599998]","[194.0579088,560.1067094599998]","[100.0,10.0]","[100.0,10.0]","[0.9090909090909091,0.09090909090909091]","[0.9090909090909091,0.09090909090909091]","[19405.79088,5601.067094599998]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[25006.8579746],[1.0],[110.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
wzz,copolymer,,P(ET-co-OH)15,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C1N(C(C2=CC=C(OC3=CC=C4C(C(N(OCCOC(C5=CC=C(C=C5)C([H])=O)=O)C4=O)=O)=C3)C=C21)=O)OCCO[H],,,100.0,,,,15.0,,,,,104.3,5e8a170742f7bd35f1b764890efeac227ffcba403a340187a1762c07fd81409d,317,27807.391521899997,115.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,560.1067094599998]","[194.0579088,560.1067094599998]","[100.0,15.0]","[100.0,15.0]","[0.8695652173913043,0.13043478260869565]","[0.8695652173913043,0.13043478260869565]","[19405.79088,8401.600641899997]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[27807.391521899997],[1.0],[115.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
wzz,copolymer,,P(ET-co-OH)5,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C1N(C(C2=CC=C(OC3=CC=C4C(C(N(OCCOC(C5=CC=C(C=C5)C([H])=O)=O)C4=O)=O)=C3)C=C21)=O)OCCO[H],,,100.0,,,,5.0,,,,,92.5,296f41571ead2a4ef60e7e01984c06e01e5130014ce60ec2bb972a4d14175662,318,22206.3244273,105.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,560.1067094599998]","[194.0579088,560.1067094599998]","[100.0,5.0]","[100.0,5.0]","[0.9523809523809523,0.047619047619047616]","[0.9523809523809523,0.047619047619047616]","[19405.79088,2800.533547299999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22206.3244273],[1.0],[105.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
zhb,copolymer,,P(ET-co-P)10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C(C#CC2=CC=CC=C2)C=C1C(OCCO[H])=O)[H],,,100.0,,,,10.0,,,,,74.6,8599dd706f6e30a6dc19b7f1da95279e56bc68706dd508dc50ca1d104aa7391c,319,22346.682969280002,110.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,294.08920892799995]","[194.0579088,294.08920892799995]","[100.0,10.0]","[100.0,10.0]","[0.9090909090909091,0.09090909090909091]","[0.9090909090909091,0.09090909090909091]","[19405.79088,2940.8920892799997]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22346.682969280002],[1.0],[110.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
zhb,copolymer,,P(ET-co-P)20,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C(C#CC2=CC=CC=C2)C=C1C(OCCO[H])=O)[H],,,100.0,,,,20.0,,,,,76.1,8a8e1c5913d2abef94ea1dca3e0e25f03f3e703b69d26b6b832b2425e91ea602,320,25287.57505856,120.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,294.08920892799995]","[194.0579088,294.08920892799995]","[100.0,20.0]","[100.0,20.0]","[0.8333333333333334,0.16666666666666666]","[0.8333333333333334,0.16666666666666666]","[19405.79088,5881.784178559999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[25287.57505856],[1.0],[120.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
zhb,copolymer,,P(ET-co-P)40,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C(C#CC2=CC=CC=C2)C=C1C(OCCO[H])=O)[H],,,100.0,,,,40.0,,,,,80.0,33970e4152dfd18a7336586e6e5932f17fa01d6c7b444c07318a84f9668f9e99,321,31169.35923712,140.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,294.08920892799995]","[194.0579088,294.08920892799995]","[100.0,40.0]","[100.0,40.0]","[0.7142857142857143,0.2857142857142857]","[0.7142857142857143,0.2857142857142857]","[19405.79088,11763.568357119999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[31169.35923712],[1.0],[140.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
dx,copolymer,,PET-co-DMTMI5,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C1C2C(C(N1C3=CC(C([H])=O)=CC(C(OCCO[H])=O)=C3)=O)C4C=CC2C4,,,100.0,,,,5.0,,,,,83.0,324b2751d801b4f4fd5ad173cc9732b2d4449b412fb9f850bd79a048d83bef9c,322,21181.31881632,105.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,355.105587264]","[194.0579088,355.105587264]","[100.0,5.0]","[100.0,5.0]","[0.9523809523809523,0.047619047619047616]","[0.9523809523809523,0.047619047619047616]","[19405.79088,1775.52793632]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[21181.31881632],[1.0],[105.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
dx,copolymer,,PET-co-DMTMI10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C1C2C(C(N1C3=CC(C([H])=O)=CC(C(OCCO[H])=O)=C3)=O)C4C=CC2C4,,,100.0,,,,10.0,,,,,89.5,1c378c2ac2c3a9390c23eb72b8b6812e6426a16dab38a1e7e0c2ef1a28921729,323,22956.84675264,110.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,355.105587264]","[194.0579088,355.105587264]","[100.0,10.0]","[100.0,10.0]","[0.9090909090909091,0.09090909090909091]","[0.9090909090909091,0.09090909090909091]","[19405.79088,3551.05587264]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22956.84675264],[1.0],[110.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
dx,copolymer,,PET-co-DMTMI20,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C1C2C(C(N1C3=CC(C([H])=O)=CC(C(OCCO[H])=O)=C3)=O)C4C=CC2C4,,,100.0,,,,20.0,,,,,98.6,057b928244186fe4bc554bf13e3bf2b92d1d05d29e85595b76438e5a76ff9196,324,26507.90262528,120.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,355.105587264]","[194.0579088,355.105587264]","[100.0,20.0]","[100.0,20.0]","[0.8333333333333334,0.16666666666666666]","[0.8333333333333334,0.16666666666666666]","[19405.79088,7102.11174528]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[26507.90262528],[1.0],[120.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
dx,copolymer,,PET-co-DMTEI5,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C1C2C(C(N1C3=CC(C([H])=O)=CC(C(OCCO[H])=O)=C3)=O)C4C=CC2O4,,,98.0,,,,2.0,,,,,84.1,805bbc855ca74fabb4a33f3d12ce4751e6ff6c2fd0549f5dd8702529eee451fd,325,19731.84476604,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,357.08485182]","[194.0579088,357.08485182]","[98.0,2.0]","[98.0,2.0]","[0.98,0.02]","[0.98,0.02]","[19017.6750624,714.16970364]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[19731.84476604],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
dx,copolymer,,PET-co-DMTEI10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C1C2C(C(N1C3=CC(C([H])=O)=CC(C(OCCO[H])=O)=C3)=O)C4C=CC2O4,,,95.0,,,,5.0,,,,,92.4,3c339b2411376f51f67044722a8a010e183cb4babc60ea051f4064563aeaeee4,326,20220.9255951,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,357.08485182]","[194.0579088,357.08485182]","[95.0,5.0]","[95.0,5.0]","[0.95,0.05]","[0.95,0.05]","[18435.501336,1785.4242591]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[20220.9255951],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
dx,copolymer,,PET-co-DMTEI20,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C1C2C(C(N1C3=CC(C([H])=O)=CC(C(OCCO[H])=O)=C3)=O)C4C=CC2O4,,,90.0,,,,10.0,,,,,96.3,d9c926f49de1cc0d7e5a1aa401bea02151befc387844614143e3f39538e5928d,327,21036.060310200002,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,357.08485182]","[194.0579088,357.08485182]","[90.0,10.0]","[90.0,10.0]","[0.9,0.1]","[0.9,0.1]","[17465.211792000002,3570.8485182]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[21036.060310200002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
zhb,copolymer,,P(ET-co-P)60,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C(C#CC2=CC=CC=C2)C=C1C(OCCO[H])=O)[H],,,100.0,,,,60.0,,,,,82.0,a3c8e1a14cbe32ac2d7e1fd9a76c7d33f218c94060ed16788fcddab77ca06d6e,328,37051.143415679995,160.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,294.08920892799995]","[194.0579088,294.08920892799995]","[100.0,60.0]","[100.0,60.0]","[0.625,0.375]","[0.625,0.375]","[19405.79088,17645.35253568]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[37051.143415679995],[1.0],[160.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
zhb,copolymer,,P(ET-co-P)80,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C(C#CC2=CC=CC=C2)C=C1C(OCCO[H])=O)[H],,,100.0,,,,80.0,,,,,82.1,c92e5f0d6efc707e00983c94cc7b83faf371ed333d96cee08f0901c790b6d0e3,329,42932.92759424,180.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,294.08920892799995]","[194.0579088,294.08920892799995]","[100.0,80.0]","[100.0,80.0]","[0.5555555555555556,0.4444444444444444]","[0.5555555555555556,0.4444444444444444]","[19405.79088,23527.136714239998]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[42932.92759424],[1.0],[180.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2010.01.031,copolymer,,CP5,,[H]C(C1=CC=CC=C1)C[H],O=C(OCCOP(OC1=CC=CC=C1)(N(CC)CC)=O)C([H])C[H],,95.0,,,,5.0,,,,,,102.0,62e7701b51dcb679e36d9e34227cfa336987f5bac4208dc6117b14c10593af30,330,100.0,0.910756439902105,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[106.07825032,329.13920949799996]","[106.07825032,329.13920949799996]","[0.8955652993277992,0.015191140574305788]","[0.8955652993277992,0.015191140574305788]","[0.9833203039706876,0.016679696029312345]","[0.9833203039706876,0.016679696029312345]","[95.0,5.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.910756439902105],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2010.01.031,copolymer,,CP10,,[H]C(C1=CC=CC=C1)C[H],O=C(OCCOP(OC1=CC=CC=C1)(N(CC)CC)=O)C([H])C[H],,90.0,,,,10.0,,,,,,97.0,df546cbf846240de063404211b6badc1fd37b2b81db1307e0b97778a8b6768df,331,100.0,0.878812564722316,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[106.07825032,329.13920949799996]","[106.07825032,329.13920949799996]","[0.8484302835737044,0.030382281148611575]","[0.8484302835737044,0.030382281148611575]","[0.9654280305400371,0.034571969459962895]","[0.9654280305400371,0.034571969459962895]","[90.0,10.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.878812564722316],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2010.01.031,copolymer,,CP15,,[H]C(C1=CC=CC=C1)C[H],O=C(OCCOP(OC1=CC=CC=C1)(N(CC)CC)=O)C([H])C[H],,85.0,,,,15.0,,,,,,93.0,ecfc610dc08f9c2937a55fa37190d573ced7cecf4b3e968ca255b700b8a833a0,332,100.0,0.8468686895425271,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[106.07825032,329.13920949799996]","[106.07825032,329.13920949799996]","[0.8012952678196098,0.04557342172291736]","[0.8012952678196098,0.04557342172291736]","[0.946185964499956,0.05381403550004408]","[0.946185964499956,0.05381403550004408]","[85.0,15.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.8468686895425271],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2010.01.031,copolymer,,CP20,,[H]C(C1=CC=CC=C1)C[H],O=C(OCCOP(OC1=CC=CC=C1)(N(CC)CC)=O)C([H])C[H],,80.0,,,,20.0,,,,,,89.0,e122db70c30f96651053e7b8685245d444260993d3683819439b8ec7a1909885,333,100.0,0.8149248143627382,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[106.07825032,329.13920949799996]","[106.07825032,329.13920949799996]","[0.7541602520655151,0.06076456229722315]","[0.7541602520655151,0.06076456229722315]","[0.9254353760908111,0.07456462390918889]","[0.9254353760908111,0.07456462390918889]","[80.0,20.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.8149248143627382],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
